,id,trd_latest,over_trd_latest_mean
26197,UDABD1B,55,1
26198,UDABE0E,55,1
26199,UDABEAB,60,1
26200,UDABF3E,60,1
26201,UDABFB4,59,1
26202,UDAC4AE,58,1
26203,UDAC58F,55,1
26204,UDAC6F7,57,1
26205,UDAC76C,57,1
26206,UDAC929,15,0
26207,UDACB00,60,1
26208,UDACD1A,52,1
26209,UDACDA0,59,1
26210,UDAD090,51,0
26211,UDAD572,54,1
26212,UDAD8FE,48,0
26213,UDADA94,60,1
26214,UDADBB7,58,1
26215,UDADC62,60,1
26216,UDADDD1,59,1
26217,UDADDE7,51,0
26218,UDAE1E3,35,0
26219,UDAE364,45,0
26220,UDAE663,51,0
26221,UDAE83C,60,1
26222,UDAEBFB,60,1
26223,UDAED49,51,0
26224,UDAEE47,59,1
26225,UDAEF53,56,1
26226,UDAF04F,57,1
26227,UDAF0C9,60,1
26228,UDAF284,44,0
26229,UDAF7B6,60,1
26230,UDAFCA1,53,1
26231,UDAFD94,7,0
26232,UDB0403,46,0
26233,UDB09DD,31,0
26234,UDB0C30,56,1
26235,UDB0CE0,60,1
26236,UDB0FDC,53,1
26237,UDB114A,55,1
26238,UDB147D,59,1
26239,UDB14F8,60,1
26240,UDB15E3,56,1
26241,UDB16DC,60,1
26242,UDB17F1,51,0
26243,UDB1847,57,1
26244,UDB18F8,56,1
26245,UDB1BA4,52,1
26246,UDB1C0C,60,1
26247,UDB1E18,51,0
26248,UDB1FB4,56,1
26249,UDB1FC7,51,0
26250,UDB225F,60,1
26251,UDB24B6,58,1
26252,UDB28F8,58,1
26253,UDB2EC2,51,0
26254,UDB3074,54,1
26255,UDB30D1,51,0
26256,UDB3304,60,1
26257,UDB3BC8,60,1
26258,UDB3C17,31,0
26259,UDB3C75,60,1
26260,UDB3CBC,59,1
26261,UDB3D89,54,1
26262,UDB3EAC,59,1
26263,UDB3F39,36,0
26264,UDB487E,60,1
26265,UDB4A43,60,1
26266,UDB4CDD,51,0
26267,UDB4DB8,59,1
26268,UDB4E75,60,1
26269,UDB5064,59,1
26270,UDB5146,60,1
26271,UDB5576,51,0
26272,UDB57E3,53,1
26273,UDB5814,54,1
26274,UDB5A31,58,1
26275,UDB5AFB,51,0
26276,UDB5DE4,45,0
26277,UDB5E5F,36,0
26278,UDB6945,56,1
26279,UDB6CD8,58,1
26280,UDB7088,60,1
26281,UDB710C,50,0
26282,UDB7148,60,1
26283,UDB723C,54,1
26284,UDB7431,59,1
26285,UDB749D,59,1
26286,UDB7540,60,1
26287,UDB7B46,58,1
26288,UDB7CC6,23,0
26289,UDB8133,60,1
26290,UDB8136,54,1
26291,UDB8B16,36,0
26292,UDB8C04,58,1
26293,UDB8CA9,37,0
26294,UDB8DDB,52,1
26295,UDB8EA9,54,1
26296,UDB9025,55,1
26297,UDB91FC,39,0
26298,UDB9243,46,0
26299,UDB9509,54,1
26300,UDB9804,60,1
26301,UDB9857,60,1
26302,UDB98D1,34,0
26303,UDB999F,51,0
26304,UDB9BFB,60,1
26305,UDB9C29,59,1
26306,UDB9D6A,18,0
26307,UDBA003,60,1
26308,UDBA16E,51,0
26309,UDBA405,20,0
26310,UDBA5E4,51,0
26311,UDBA6FD,51,0
26312,UDBA705,60,1
26313,UDBA797,56,1
26314,UDBA885,56,1
26315,UDBA8DB,60,1
26316,UDBAB48,57,1
26317,UDBAB6B,40,0
26318,UDBAD07,49,0
26319,UDBADF1,60,1
26320,UDBB07E,51,0
26321,UDBB284,47,0
26322,UDBB4A2,48,0
26323,UDBB4D8,60,1
26324,UDBB538,51,0
26325,UDBB78B,54,1
26326,UDBB796,60,1
26327,UDBB88B,59,1
26328,UDBBA19,58,1
26329,UDBBA3F,60,1
26330,UDBBD33,45,0
26331,UDBC077,51,0
26332,UDBC2C5,60,1
26333,UDBC3DD,51,0
26334,UDBC418,60,1
26335,UDBC449,22,0
26336,UDBC54E,48,0
26337,UDBC671,53,1
26338,UDBC742,55,1
26339,UDBC94D,51,0
26340,UDBCB23,20,0
26341,UDBCDEC,51,0
26342,UDBCF18,60,1
26343,UDBCF1F,56,1
26344,UDBD08C,58,1
26345,UDBD2EC,60,1
26346,UDBD3E7,55,1
26347,UDBD50A,53,1
26348,UDBD5F9,54,1
26349,UDBD63D,59,1
26350,UDBD840,56,1
26351,UDBD876,60,1
26352,UDBD932,4,0
26353,UDBD97A,51,0
26354,UDBDC17,16,0
26355,UDBDE24,53,1
26356,UDBDE62,59,1
26357,UDBDF54,47,0
26358,UDBE161,60,1
26359,UDBE492,54,1
26360,UDBE4E3,51,0
26361,UDBE72F,42,0
26362,UDBE887,59,1
26363,UDBEAE3,60,1
26364,UDBEC1A,58,1
26365,UDBED5F,51,0
26366,UDBEDB3,55,1
26367,UDBF0F3,48,0
26368,UDBF15A,59,1
26369,UDBF279,57,1
26370,UDBF28E,52,1
26371,UDBF2E9,60,1
26372,UDBF4BA,52,1
26373,UDBF4ED,56,1
26374,UDBF6EF,57,1
26375,UDBF768,59,1
26376,UDBF9B7,48,0
26377,UDBFBC9,59,1
26378,UDBFC27,60,1
26379,UDBFC6E,12,0
26380,UDC002C,60,1
26381,UDC02CB,58,1
26382,UDC051C,60,1
26383,UDC077A,58,1
26384,UDC0907,33,0
26385,UDC0FEF,58,1
26386,UDC1283,59,1
26387,UDC1450,54,1
26388,UDC14F0,55,1
26389,UDC1694,55,1
26390,UDC1950,45,0
26391,UDC1B46,51,0
26392,UDC1D62,60,1
26393,UDC1F7E,54,1
26394,UDC204B,52,1
26395,UDC2446,60,1
26396,UDC2D82,48,0
26397,UDC2DFC,57,1
26398,UDC328A,56,1
26399,UDC3ACD,54,1
26400,UDC3C01,60,1
26401,UDC3C59,60,1
26402,UDC3EC8,33,0
26403,UDC3EEA,51,0
26404,UDC403F,59,1
26405,UDC42DE,58,1
26406,UDC45D7,60,1
26407,UDC4804,54,1
26408,UDC483E,51,0
26409,UDC49B7,34,0
26410,UDC4ACA,23,0
26411,UDC4ED8,41,0
26412,UDC4EE5,60,1
26413,UDC5192,60,1
26414,UDC51C7,60,1
26415,UDC51E1,57,1
26416,UDC522F,40,0
26417,UDC5596,51,0
26418,UDC55C9,51,0
26419,UDC57C1,59,1
26420,UDC5833,51,0
26421,UDC5B21,60,1
26422,UDC5F3B,16,0
26423,UDC645C,60,1
26424,UDC64C7,40,0
26425,UDC659D,51,0
26426,UDC660E,59,1
26427,UDC66B6,60,1
26428,UDC68C9,54,1
26429,UDC6A86,51,0
26430,UDC6A9B,47,0
26431,UDC6D35,60,1
26432,UDC6E53,58,1
26433,UDC718A,51,0
26434,UDC7427,49,0
26435,UDC74E0,0,0
26436,UDC7AD2,60,1
26437,UDC7D6B,55,1
26438,UDC7DA1,59,1
26439,UDC7FF0,57,1
26440,UDC80DF,60,1
26441,UDC8159,49,0
26442,UDC832A,60,1
26443,UDC8351,58,1
26444,UDC853D,60,1
26445,UDC85BA,56,1
26446,UDC8662,58,1
26447,UDC86A1,51,0
26448,UDC8A24,31,0
26449,UDC8ACD,59,1
26450,UDC8B1C,60,1
26451,UDC8B75,53,1
26452,UDC8F13,59,1
26453,UDC93D7,60,1
26454,UDC94B0,51,0
26455,UDC9544,60,1
26456,UDC965B,59,1
26457,UDC9740,51,0
26458,UDC975C,57,1
26459,UDC9B30,59,1
26460,UDC9B45,53,1
26461,UDC9BC4,57,1
26462,UDC9C4C,60,1
26463,UDC9D19,60,1
26464,UDC9F50,56,1
26465,UDCA242,60,1
26466,UDCA2C7,35,0
26467,UDCA348,58,1
26468,UDCA418,39,0
26469,UDCA6FD,12,0
26470,UDCA704,57,1
26471,UDCA933,42,0
26472,UDCAA0E,49,0
26473,UDCAA41,60,1
26474,UDCAED7,60,1
26475,UDCB2F3,53,1
26476,UDCB3E5,58,1
26477,UDCB70C,55,1
26478,UDCB891,52,1
26479,UDCBADA,56,1
26480,UDCBB14,60,1
26481,UDCBB9B,59,1
26482,UDCBC73,55,1
26483,UDCBD58,54,1
26484,UDCBE16,50,0
26485,UDCBFB7,60,1
26486,UDCC0A0,58,1
26487,UDCC15D,21,0
26488,UDCC206,60,1
26489,UDCC226,55,1
26490,UDCC633,60,1
26491,UDCC760,54,1
26492,UDCC974,55,1
26493,UDCCA5E,29,0
26494,UDCCB0B,58,1
26495,UDCCC35,51,0
26496,UDCCC55,59,1
26497,UDCCEB8,60,1
26498,UDCCF4D,51,0
26499,UDCCFAF,51,0
26500,UDCD063,60,1
26501,UDCD248,59,1
26502,UDCD622,60,1
26503,UDCDCD8,46,0
26504,UDCDCF8,58,1
26505,UDCDDAA,59,1
26506,UDCE21C,19,0
26507,UDCE305,52,1
26508,UDCE3DC,59,1
26509,UDCE4A9,51,0
26510,UDCE500,12,0
26511,UDCE534,57,1
26512,UDCE63A,57,1
26513,UDCE766,60,1
26514,UDCE875,58,1
26515,UDCE91D,40,0
26516,UDCEAE5,58,1
26517,UDCF02B,51,0
26518,UDCF2A2,59,1
26519,UDCF316,60,1
26520,UDCF7FA,60,1
26521,UDCFD6A,59,1
26522,UDD02C3,52,1
26523,UDD0457,54,1
26524,UDD054F,57,1
26525,UDD0639,51,0
26526,UDD06B2,55,1
26527,UDD096A,60,1
26528,UDD09F4,60,1
26529,UDD0BB6,55,1
26530,UDD0ED7,55,1
26531,UDD0F5C,57,1
26532,UDD1013,59,1
26533,UDD14A3,41,0
26534,UDD16B1,57,1
26535,UDD18DB,55,1
26536,UDD1C5C,53,1
26537,UDD1D09,57,1
26538,UDD1FD6,54,1
26539,UDD2138,52,1
26540,UDD21BA,20,0
26541,UDD2285,39,0
26542,UDD2546,51,0
26543,UDD25F1,56,1
26544,UDD2716,60,1
26545,UDD2A5A,57,1
26546,UDD2AB0,60,1
26547,UDD2B0A,49,0
26548,UDD2BAD,48,0
26549,UDD2D68,59,1
26550,UDD2F0C,9,0
26551,UDD2FFF,53,1
26552,UDD30EC,57,1
26553,UDD317D,31,0
26554,UDD335D,42,0
26555,UDD346D,60,1
26556,UDD370C,54,1
26557,UDD3988,59,1
26558,UDD3A20,7,0
26559,UDD3B90,44,0
26560,UDD3E98,60,1
26561,UDD4193,59,1
26562,UDD4284,51,0
26563,UDD42A7,60,1
26564,UDD44DD,31,0
26565,UDD45A2,54,1
26566,UDD47BA,60,1
26567,UDD4804,60,1
26568,UDD4A5B,59,1
26569,UDD4CE3,60,1
26570,UDD4E18,50,0
26571,UDD4FA8,56,1
26572,UDD51D0,55,1
26573,UDD51D4,59,1
26574,UDD533C,58,1
26575,UDD5496,60,1
26576,UDD55F8,55,1
26577,UDD5611,51,0
26578,UDD5648,49,0
26579,UDD5808,52,1
26580,UDD5811,52,1
26581,UDD5ABC,59,1
26582,UDD5DD3,2,0
26583,UDD6737,60,1
26584,UDD6828,60,1
26585,UDD6912,60,1
26586,UDD6956,60,1
26587,UDD6AE0,60,1
26588,UDD6F32,40,0
26589,UDD6F3D,60,1
26590,UDD70A2,60,1
26591,UDD7101,56,1
26592,UDD73FD,58,1
26593,UDD7412,52,1
26594,UDD78A9,9,0
26595,UDD7A0E,51,0
26596,UDD7B66,51,0
26597,UDD7B6F,60,1
26598,UDD7B85,59,1
26599,UDD7C49,16,0
26600,UDD7C92,60,1
26601,UDD7D98,51,0
26602,UDD7F70,53,1
26603,UDD8060,43,0
26604,UDD8117,55,1
26605,UDD8210,56,1
26606,UDD8249,51,0
26607,UDD8272,42,0
26608,UDD82AE,13,0
26609,UDD84EF,60,1
26610,UDD8641,3,0
26611,UDD887E,60,1
26612,UDD88D0,60,1
26613,UDD895E,44,0
26614,UDD8ADA,58,1
26615,UDD8C33,56,1
26616,UDD9109,58,1
26617,UDD927E,45,0
26618,UDD9446,44,0
26619,UDD9527,49,0
26620,UDD956F,51,0
26621,UDD962F,60,1
26622,UDD9980,51,0
26623,UDD9ADB,56,1
26624,UDD9E36,52,1
26625,UDDA1E4,60,1
26626,UDDA1F1,55,1
26627,UDDA522,47,0
26628,UDDA731,53,1
26629,UDDA890,60,1
26630,UDDAB86,60,1
26631,UDDAC06,60,1
26632,UDDAEC1,47,0
26633,UDDB027,60,1
26634,UDDB061,59,1
26635,UDDB2B9,58,1
26636,UDDB2E6,60,1
26637,UDDB513,54,1
26638,UDDB87B,58,1
26639,UDDBC95,52,1
26640,UDDC0BF,60,1
26641,UDDC35A,19,0
26642,UDDC37C,54,1
26643,UDDC5F0,60,1
26644,UDDC761,50,0
26645,UDDC9B4,60,1
26646,UDDCA1B,31,0
26647,UDDCB53,51,0
26648,UDDCE58,58,1
26649,UDDCF36,54,1
26650,UDDD011,55,1
26651,UDDD19E,53,1
26652,UDDD29E,51,0
26653,UDDD5D5,60,1
26654,UDDD696,59,1
26655,UDDD6E7,60,1
26656,UDDD83D,56,1
26657,UDDD8EB,60,1
26658,UDDD933,33,0
26659,UDDDA53,54,1
26660,UDDDAB5,54,1
26661,UDDDBC5,57,1
26662,UDDDBD6,54,1
26663,UDDDC7F,57,1
26664,UDDE001,53,1
26665,UDDE168,57,1
26666,UDDE433,51,0
26667,UDDE624,48,0
26668,UDDE8CD,56,1
26669,UDDED05,60,1
26670,UDDEFE0,58,1
26671,UDDF002,59,1
26672,UDDF35E,55,1
26673,UDDF5EB,55,1
26674,UDDF6BB,51,0
26675,UDDFC1A,45,0
26676,UDDFCD6,55,1
26677,UDDFD6B,51,0
26678,UDDFDA4,58,1
26679,UDE01EB,58,1
26680,UDE0230,55,1
26681,UDE02C4,51,0
26682,UDE040F,60,1
26683,UDE05EB,58,1
26684,UDE06CA,57,1
26685,UDE0725,31,0
26686,UDE09A3,59,1
26687,UDE09EC,55,1
26688,UDE0A83,13,0
26689,UDE0C74,50,0
26690,UDE0C8A,60,1
26691,UDE0ED2,45,0
26692,UDE0F00,51,0
26693,UDE0FDE,60,1
26694,UDE10B6,51,0
26695,UDE134D,30,0
26696,UDE14C2,58,1
26697,UDE15C6,14,0
26698,UDE172D,59,1
26699,UDE17B8,58,1
26700,UDE19CE,41,0
26701,UDE1E70,53,1
26702,UDE209C,58,1
26703,UDE218F,60,1
26704,UDE260A,51,0
26705,UDE26C4,57,1
26706,UDE26E6,51,0
26707,UDE284B,60,1
26708,UDE2C9D,60,1
26709,UDE2D30,44,0
26710,UDE2E5C,51,0
26711,UDE3109,60,1
26712,UDE31DB,52,1
26713,UDE3358,53,1
26714,UDE3607,60,1
26715,UDE3691,60,1
26716,UDE386F,51,0
26717,UDE3AB1,53,1
26718,UDE3BCE,31,0
26719,UDE3C84,31,0
26720,UDE3E2F,51,0
26721,UDE3F60,54,1
26722,UDE3FE1,40,0
26723,UDE41D8,58,1
26724,UDE4204,60,1
26725,UDE4466,56,1
26726,UDE45B0,60,1
26727,UDE4745,58,1
26728,UDE4840,41,0
26729,UDE4FED,52,1
26730,UDE5256,34,0
26731,UDE527C,47,0
26732,UDE53D7,55,1
26733,UDE542C,39,0
26734,UDE5487,53,1
26735,UDE5680,58,1
26736,UDE58F0,53,1
26737,UDE59F1,60,1
26738,UDE5A09,23,0
26739,UDE5AB2,59,1
26740,UDE5AFE,55,1
26741,UDE5E0C,60,1
26742,UDE5E30,35,0
26743,UDE6190,58,1
26744,UDE6246,30,0
26745,UDE631F,59,1
26746,UDE6749,32,0
26747,UDE6B63,60,1
26748,UDE6E8A,51,0
26749,UDE6EAA,51,0
26750,UDE6EE1,60,1
26751,UDE703C,56,1
26752,UDE7145,58,1
26753,UDE726E,60,1
26754,UDE72FB,60,1
26755,UDE7413,42,0
26756,UDE78E9,60,1
26757,UDE7996,53,1
26758,UDE7A0B,54,1
26759,UDE7A22,50,0
26760,UDE7B9F,51,0
26761,UDE7D00,53,1
26762,UDE7DC2,51,0
26763,UDE7E3E,57,1
26764,UDE7E7C,60,1
26765,UDE814E,60,1
26766,UDE825C,50,0
26767,UDE848F,44,0
26768,UDE8800,6,0
26769,UDE8B4A,24,0
26770,UDE8B60,41,0
26771,UDE8D3D,59,1
26772,UDE8EBC,14,0
26773,UDE924B,51,0
26774,UDE9318,60,1
26775,UDE94A5,59,1
26776,UDE9669,55,1
26777,UDE97ED,60,1
26778,UDE995A,57,1
26779,UDE9B88,56,1
26780,UDE9E14,33,0
26781,UDEA0D2,60,1
26782,UDEA262,60,1
26783,UDEA456,42,0
26784,UDEA48E,56,1
26785,UDEA616,45,0
26786,UDEA7F9,60,1
26787,UDEA8A7,55,1
26788,UDEACB2,52,1
26789,UDEB04D,59,1
26790,UDEB155,55,1
26791,UDEB34E,29,0
26792,UDEB384,16,0
26793,UDEB3B5,54,1
26794,UDEB3DF,51,0
26795,UDEB510,33,0
26796,UDEB71A,59,1
26797,UDEBBD5,59,1
26798,UDEBC00,57,1
26799,UDEC2FD,59,1
26800,UDEC484,53,1
26801,UDEC5D9,60,1
26802,UDEC5EE,51,0
26803,UDEC80F,60,1
26804,UDEC8F3,57,1
26805,UDEC92E,32,0
26806,UDECABF,45,0
26807,UDECBC8,58,1
26808,UDECE0F,51,0
26809,UDECE12,60,1
26810,UDED297,57,1
26811,UDED2C5,60,1
26812,UDED54D,58,1
26813,UDED5C3,51,0
26814,UDED882,54,1
26815,UDED8E7,60,1
26816,UDED958,55,1
26817,UDEDB6B,60,1
26818,UDEDCF2,51,0
26819,UDEE557,60,1
26820,UDEE5B1,60,1
26821,UDEE66C,59,1
26822,UDEEA0D,51,0
26823,UDEEA76,56,1
26824,UDEECEE,58,1
26825,UDEED3D,58,1
26826,UDEEEA3,43,0
26827,UDEF617,55,1
26828,UDEF690,60,1
26829,UDEF8A4,60,1
26830,UDEF9AC,51,0
26831,UDEFC51,59,1
26832,UDEFD2E,60,1
26833,UDEFDB0,58,1
26834,UDEFDDD,51,0
26835,UDEFF23,56,1
26836,UDF00AF,57,1
26837,UDF01A7,56,1
26838,UDF01AD,56,1
26839,UDF0534,59,1
26840,UDF0867,51,0
26841,UDF08CF,51,0
26842,UDF090C,60,1
26843,UDF095D,60,1
26844,UDF0B0A,51,0
26845,UDF0B2A,56,1
26846,UDF0E3E,56,1
26847,UDF0E42,60,1
26848,UDF114F,60,1
26849,UDF151E,59,1
26850,UDF1529,13,0
26851,UDF1A1F,60,1
26852,UDF1B2C,38,0
26853,UDF1C76,48,0
26854,UDF1E83,55,1
26855,UDF1F55,44,0
26856,UDF23F3,59,1
26857,UDF24D6,18,0
26858,UDF2713,55,1
26859,UDF3176,39,0
26860,UDF31AD,55,1
26861,UDF377A,60,1
26862,UDF37F8,44,0
26863,UDF38D0,53,1
26864,UDF3F9B,56,1
26865,UDF405E,55,1
26866,UDF455F,56,1
26867,UDF46F3,60,1
26868,UDF4740,60,1
26869,UDF4793,51,0
26870,UDF47D5,58,1
26871,UDF480E,52,1
26872,UDF4B78,59,1
26873,UDF4C7D,57,1
26874,UDF4DC0,54,1
26875,UDF4F4A,57,1
26876,UDF4F4C,59,1
26877,UDF5037,60,1
26878,UDF506A,54,1
26879,UDF5375,51,0
26880,UDF547B,51,0
26881,UDF548B,24,0
26882,UDF5553,57,1
26883,UDF55C6,57,1
26884,UDF56DB,51,0
26885,UDF5710,50,0
26886,UDF5719,60,1
26887,UDF57C2,60,1
26888,UDF5945,50,0
26889,UDF5967,56,1
26890,UDF5A22,52,1
26891,UDF5C4B,58,1
26892,UDF5C95,56,1
26893,UDF5CA0,56,1
26894,UDF5DA3,55,1
26895,UDF5EBC,57,1
26896,UDF6042,58,1
26897,UDF6229,60,1
26898,UDF62E4,60,1
26899,UDF643F,48,0
26900,UDF6498,60,1
26901,UDF65D7,60,1
26902,UDF6882,49,0
26903,UDF6905,20,0
26904,UDF6A54,7,0
26905,UDF6B49,54,1
26906,UDF6BB5,59,1
26907,UDF6CA8,58,1
26908,UDF6ECD,59,1
26909,UDF7155,51,0
26910,UDF719C,60,1
26911,UDF7650,60,1
26912,UDF76CE,57,1
26913,UDF770F,55,1
26914,UDF784D,54,1
26915,UDF7B37,59,1
26916,UDF7E36,51,0
26917,UDF837B,58,1
26918,UDF8771,34,0
26919,UDF87BF,59,1
26920,UDF886D,60,1
26921,UDF88A1,52,1
26922,UDF8D83,50,0
26923,UDF9013,51,0
26924,UDF9017,60,1
26925,UDF9148,53,1
26926,UDF919A,54,1
26927,UDF93E5,51,0
26928,UDF949A,58,1
26929,UDF96AD,58,1
26930,UDF9776,56,1
26931,UDF9952,58,1
26932,UDF9B27,51,0
26933,UDF9B59,9,0
26934,UDF9C9F,59,1
26935,UDF9D2A,48,0
26936,UDFA0DD,59,1
26937,UDFA226,55,1
26938,UDFA265,60,1
26939,UDFA276,60,1
26940,UDFA303,54,1
26941,UDFA3F2,59,1
26942,UDFA405,57,1
26943,UDFA6CA,58,1
26944,UDFA760,56,1
26945,UDFA778,60,1
26946,UDFAC0F,58,1
26947,UDFACAC,49,0
26948,UDFAE1F,60,1
26949,UDFAF3E,57,1
26950,UDFAFF5,56,1
26951,UDFB1D7,57,1
26952,UDFB2C8,57,1
26953,UDFB3CA,59,1
26954,UDFB542,51,0
26955,UDFB86D,60,1
26956,UDFB9D7,45,0
26957,UDFBC9F,53,1
26958,UDFBCD2,11,0
26959,UDFBD4A,60,1
26960,UDFBF45,60,1
26961,UDFC1BE,59,1
26962,UDFC1C1,60,1
26963,UDFC206,59,1
26964,UDFC434,51,0
26965,UDFC46A,60,1
26966,UDFC52F,49,0
26967,UDFC6B4,60,1
26968,UDFC827,51,0
26969,UDFCB45,59,1
26970,UDFCC55,51,0
26971,UDFCD11,60,1
26972,UDFCD51,31,0
26973,UDFCE1F,34,0
26974,UDFD0B9,57,1
26975,UDFD0BC,51,0
26976,UDFD2D5,59,1
26977,UDFD6A2,44,0
26978,UDFD88C,59,1
26979,UDFD9AB,57,1
26980,UDFDA38,57,1
26981,UDFDBC3,59,1
26982,UDFE1A3,58,1
26983,UDFE3AB,51,0
26984,UDFE4B7,60,1
26985,UDFE67C,56,1
26986,UDFE6DF,59,1
26987,UDFE86E,60,1
26988,UDFEEF5,54,1
26989,UDFEF1C,60,1
26990,UDFF0DE,54,1
26991,UDFF104,57,1
26992,UDFF159,58,1
26993,UDFF33E,60,1
26994,UDFF4E6,57,1
26995,UDFF622,60,1
26996,UDFF8B9,51,0
26997,UDFF90B,56,1
26998,UDFF950,60,1
26999,UDFFA02,59,1
27000,UDFFB20,54,1
27001,UDFFD7E,56,1
27002,UDFFF5C,60,1
27003,UE001B7,60,1
27004,UE0063F,58,1
27005,UE009B1,59,1
27006,UE00B21,9,0
27007,UE00B5F,60,1
27008,UE00BE1,51,0
27009,UE00C96,60,1
27010,UE00CC9,51,0
27011,UE00E2D,38,0
27012,UE0108E,43,0
27013,UE012A8,56,1
27014,UE012DC,59,1
27015,UE0136D,57,1
27016,UE01643,60,1
27017,UE01646,59,1
27018,UE01805,59,1
27019,UE01AC4,59,1
27020,UE01B11,60,1
27021,UE01BF7,35,0
27022,UE01C53,51,0
27023,UE0246B,41,0
27024,UE0247F,52,1
27025,UE0265E,60,1
27026,UE02721,57,1
27027,UE028AA,59,1
27028,UE02F70,57,1
27029,UE03173,53,1
27030,UE03266,52,1
27031,UE033EC,60,1
27032,UE0350D,54,1
27033,UE03574,51,0
27034,UE0366D,57,1
27035,UE03D6A,51,0
27036,UE03ED2,58,1
27037,UE04123,58,1
27038,UE0414D,51,0
27039,UE04482,53,1
27040,UE046C2,53,1
27041,UE04745,60,1
27042,UE04978,42,0
27043,UE04B29,52,1
27044,UE04BFF,55,1
27045,UE04C90,58,1
27046,UE04D47,57,1
27047,UE04D8D,59,1
27048,UE04F42,60,1
27049,UE05066,60,1
27050,UE052D7,37,0
27051,UE0537E,51,0
27052,UE056D2,59,1
27053,UE057E2,59,1
27054,UE05897,55,1
27055,UE058E0,59,1
27056,UE05970,60,1
27057,UE05F63,60,1
27058,UE06009,51,0
27059,UE06039,29,0
27060,UE060E0,35,0
27061,UE06123,51,0
27062,UE0614E,60,1
27063,UE0631C,58,1
27064,UE0644B,59,1
27065,UE0686C,60,1
27066,UE0698A,52,1
27067,UE06E0A,59,1
27068,UE07197,60,1
27069,UE07653,55,1
27070,UE078F7,51,0
27071,UE07F9A,59,1
27072,UE081D3,59,1
27073,UE08588,51,0
27074,UE086A5,20,0
27075,UE08804,59,1
27076,UE0894A,52,1
27077,UE08C1D,51,0
27078,UE08C60,60,1
27079,UE08CB9,56,1
27080,UE08F6A,60,1
27081,UE09313,24,0
27082,UE0938A,31,0
27083,UE09589,59,1
27084,UE0961E,14,0
27085,UE09AD4,51,0
27086,UE09C8B,42,0
27087,UE09D51,60,1
27088,UE09E43,59,1
27089,UE0A1A4,59,1
27090,UE0A268,52,1
27091,UE0A2AD,32,0
27092,UE0A2BF,58,1
27093,UE0A320,60,1
27094,UE0A3E8,59,1
27095,UE0A689,57,1
27096,UE0A727,57,1
27097,UE0A854,57,1
27098,UE0A92D,56,1
27099,UE0AEF7,39,0
27100,UE0AF37,51,0
27101,UE0B38B,51,0
27102,UE0B826,54,1
27103,UE0B948,44,0
27104,UE0BBBD,54,1
27105,UE0BC3C,60,1
27106,UE0C332,50,0
27107,UE0C377,54,1
27108,UE0C486,56,1
27109,UE0C502,51,0
27110,UE0C536,26,0
27111,UE0C782,32,0
27112,UE0CBB2,52,1
27113,UE0CD67,59,1
27114,UE0CD71,56,1
27115,UE0CEFA,57,1
27116,UE0CF37,60,1
27117,UE0CFBA,0,0
27118,UE0D143,41,0
27119,UE0D174,54,1
27120,UE0D1C3,10,0
27121,UE0D1E4,51,0
27122,UE0D243,60,1
27123,UE0D2C4,51,0
27124,UE0D509,60,1
27125,UE0D572,59,1
27126,UE0DA1C,51,0
27127,UE0DC4D,60,1
27128,UE0DD15,51,0
27129,UE0DF36,51,0
27130,UE0DF54,51,0
27131,UE0E7A5,59,1
27132,UE0E7E6,51,0
27133,UE0E8D7,51,0
27134,UE0E8DE,60,1
27135,UE0E931,51,0
27136,UE0EA08,50,0
27137,UE0EBA3,59,1
27138,UE0EBF9,51,0
27139,UE0ECC5,51,0
27140,UE0EDC6,58,1
27141,UE0F088,57,1
27142,UE0F279,31,0
27143,UE0F51D,59,1
27144,UE0FAC8,51,0
27145,UE0FAE1,47,0
27146,UE0FD24,59,1
27147,UE0FD79,51,0
27148,UE1036F,58,1
27149,UE104FD,60,1
27150,UE10628,41,0
27151,UE107D0,55,1
27152,UE10F5C,38,0
27153,UE1100D,60,1
27154,UE11116,55,1
27155,UE111FA,45,0
27156,UE1134B,60,1
27157,UE11477,30,0
27158,UE11496,60,1
27159,UE114BB,60,1
27160,UE115EE,54,1
27161,UE1177E,59,1
27162,UE118C4,59,1
27163,UE11A7E,60,1
27164,UE11AC2,60,1
27165,UE11C07,59,1
27166,UE11C74,9,0
27167,UE11DBB,60,1
27168,UE1234E,52,1
27169,UE12440,51,0
27170,UE125BC,60,1
27171,UE128BB,51,0
27172,UE1297A,16,0
27173,UE12982,13,0
27174,UE129FA,51,0
27175,UE12B94,59,1
27176,UE12BB6,58,1
27177,UE12C36,23,0
27178,UE12CB9,60,1
27179,UE12E40,60,1
27180,UE12FD7,59,1
27181,UE130D3,41,0
27182,UE132E9,51,0
27183,UE133D6,56,1
27184,UE1370E,58,1
27185,UE13739,60,1
27186,UE1383E,31,0
27187,UE13937,52,1
27188,UE1393D,58,1
27189,UE139B3,59,1
27190,UE13C1B,57,1
27191,UE13E51,54,1
27192,UE1404C,60,1
27193,UE14157,48,0
27194,UE14228,41,0
27195,UE14346,57,1
27196,UE1439E,54,1
27197,UE1441E,23,0
27198,UE144B0,60,1
27199,UE14689,58,1
27200,UE14B29,32,0
27201,UE15231,21,0
27202,UE15319,60,1
27203,UE1562A,55,1
27204,UE15796,60,1
27205,UE15961,60,1
27206,UE15C69,60,1
27207,UE15C7E,55,1
27208,UE15CA7,58,1
27209,UE15D2E,56,1
